seconds,clock,member,playerControlled,phase,cell,x,y,destination,stuck,reservationBlocker,movementBlocker,intent,location,interaction,status,pathIndex,pathLength,seat,interactionPhase,termination,staticHere
102.681200,2000-01-03T10:00:00,mother,False,Idle,"(11,10)",0.933485,9.755481,"",0.000000,"","","4:10:micro:6:67:17:coffee:main:9",Coffee,"coffee-drink","커피 마시기 · 기운 좋음 · 체98/스15",2,0,,None,None,True
102.681300,2000-01-03T10:00:00,older_sister,False,Navigating,"(8,5)",2.630164,6.240474,"(8,3)",0.651302,"peer=father:current=(8,4)","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
102.681300,2000-01-03T10:00:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
102.797400,2000-01-03T10:00:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
102.797600,2000-01-03T10:00:00,mother,False,Idle,"(11,10)",0.933485,9.755481,"",0.000000,"","","4:10:micro:6:67:17:coffee:main:9",Coffee,"coffee-drink","커피 마시기 · 기운 좋음 · 체98/스15",2,0,,None,None,True
102.797700,2000-01-03T10:00:00,older_sister,False,Navigating,"(8,5)",2.630164,6.240474,"(8,3)",0.767969,"peer=father:current=(8,4)","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
102.797800,2000-01-03T10:00:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
102.897800,2000-01-03T10:00:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
102.898000,2000-01-03T10:00:00,mother,False,Idle,"(11,10)",0.933485,9.755481,"",0.000000,"","","4:10:micro:6:67:17:coffee:main:9",Coffee,"coffee-drink","커피 마시기 · 기운 좋음 · 체98/스15",2,0,,None,None,True
102.898100,2000-01-03T10:00:00,older_sister,False,Navigating,"(8,5)",2.627832,6.238092,"(8,3)",0.767968,"peer=father:current=(8,4)","","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
102.898200,2000-01-03T10:00:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
103.014500,2000-01-03T10:00:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
103.014700,2000-01-03T10:00:00,mother,False,Idle,"(11,10)",0.933485,9.755481,"",0.000000,"","","4:10:micro:6:67:17:coffee:main:9",Coffee,"coffee-drink","커피 마시기 · 기운 좋음 · 체98/스15",2,0,,None,None,True
103.014800,2000-01-03T10:00:00,older_sister,False,Navigating,"(8,5)",2.625684,6.235541,"(8,3)",0.784619,"peer=father:current=(8,4)","","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
103.014900,2000-01-03T10:00:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
103.114600,2000-01-03T10:01:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
103.114800,2000-01-03T10:01:00,mother,False,Idle,"(11,10)",0.933485,9.755481,"",0.000000,"","","4:10:micro:6:67:17:coffee:main:9",Coffee,"coffee-drink","커피 마시기 · 기운 좋음 · 체98/스15",2,0,,None,None,True
103.114900,2000-01-03T10:01:00,older_sister,False,Navigating,"(8,5)",2.623729,6.232842,"(8,3)",0.784619,"peer=father:current=(8,4)","","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
103.115000,2000-01-03T10:01:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
103.231500,2000-01-03T10:01:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
103.231700,2000-01-03T10:01:00,mother,False,Idle,"(11,10)",0.933485,9.755481,"",0.000000,"","","4:10:micro:6:67:17:coffee:main:9",Coffee,"coffee-drink","커피 마시기 · 기운 좋음 · 체98/스15",2,0,,None,None,True
103.231800,2000-01-03T10:01:00,older_sister,False,Navigating,"(8,5)",2.621429,6.229041,"(8,3)",0.767952,"peer=father:current=(8,4)","","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
103.231900,2000-01-03T10:01:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
103.347900,2000-01-03T10:01:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
103.348000,2000-01-03T10:01:00,mother,False,Idle,"(11,10)",0.933485,9.755481,"",0.000000,"","","4:10:micro:6:67:17:coffee:main:9",Coffee,"coffee-drink","커피 마시기 · 기운 좋음 · 체98/스15",2,0,,None,None,True
103.348200,2000-01-03T10:01:00,older_sister,False,Navigating,"(8,5)",2.619939,6.226060,"(8,3)",0.784618,"peer=father:current=(8,4)","","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
103.348300,2000-01-03T10:01:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
103.464400,2000-01-03T10:01:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
103.464600,2000-01-03T10:01:00,mother,False,Idle,"(11,10)",0.933485,9.755481,"",0.000000,"","","4:10:micro:6:67:17:coffee:main:9",Coffee,"coffee-drink","커피 마시기 · 기운 좋음 · 체98/스15",2,0,,None,None,True
103.464700,2000-01-03T10:01:00,older_sister,False,Navigating,"(8,5)",2.618269,6.221943,"(8,3)",0.767952,"peer=father:current=(8,4)","","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
103.464700,2000-01-03T10:01:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
103.581200,2000-01-03T10:01:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
103.581400,2000-01-03T10:01:00,mother,False,Idle,"(11,10)",0.933485,9.755481,"",0.000000,"","","4:10:micro:6:67:17:coffee:main:9",Coffee,"coffee-drink","커피 마시기 · 기운 좋음 · 체98/스15",2,0,,None,None,True
103.581600,2000-01-03T10:01:00,older_sister,False,Navigating,"(8,5)",2.617254,6.218768,"(8,3)",0.784619,"peer=father:current=(8,4)","","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
103.581600,2000-01-03T10:01:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
103.681800,2000-01-03T10:01:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
103.681900,2000-01-03T10:01:00,mother,False,Idle,"(11,10)",0.933485,9.755481,"",0.000000,"","","4:10:micro:6:67:17:coffee:main:9",Coffee,"coffee-drink","커피 마시기 · 기운 좋음 · 체98/스15",2,0,,None,None,True
103.682000,2000-01-03T10:01:00,older_sister,False,Navigating,"(8,5)",2.616442,6.215535,"(8,3)",0.784618,"peer=father:current=(8,4)","","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
103.682100,2000-01-03T10:01:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
103.797800,2000-01-03T10:01:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
103.798000,2000-01-03T10:01:00,mother,False,Idle,"(11,10)",0.933485,9.755481,"",0.000000,"","","4:10:micro:6:67:17:coffee:main:9",Coffee,"coffee-drink","커피 마시기 · 기운 좋음 · 체98/스15",2,0,,None,None,True
103.798100,2000-01-03T10:01:00,older_sister,False,Navigating,"(8,5)",2.615674,6.211159,"(8,3)",0.767951,"peer=father:current=(8,4)","","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
103.798200,2000-01-03T10:01:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
103.914200,2000-01-03T10:01:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
103.914400,2000-01-03T10:01:00,mother,False,Idle,"(11,10)",0.933485,9.755481,"",0.000000,"","","4:10:micro:6:67:17:coffee:main:9",Coffee,"coffee-drink","커피 마시기 · 기운 좋음 · 체98/스15",2,0,,None,None,True
103.914500,2000-01-03T10:01:00,older_sister,False,Navigating,"(8,5)",2.615332,6.207843,"(8,3)",0.784617,"peer=father:current=(8,4)","","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
103.914600,2000-01-03T10:01:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
104.014500,2000-01-03T10:01:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
104.014600,2000-01-03T10:01:00,mother,False,Idle,"(11,10)",0.933485,9.755481,"",0.000000,"","","4:10:micro:6:67:17:coffee:main:9",Coffee,"coffee-drink","커피 마시기 · 기운 좋음 · 체98/스15",2,0,,None,None,True
104.014700,2000-01-03T10:01:00,older_sister,False,Navigating,"(8,5)",2.615185,6.204514,"(8,3)",0.784617,"peer=father:current=(8,4)","","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
104.014800,2000-01-03T10:01:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
104.114600,2000-01-03T10:02:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
104.114800,2000-01-03T10:02:00,mother,False,Navigating,"(11,10)",0.932491,9.755978,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",0,9,seat_mother,None,None,True
104.114900,2000-01-03T10:02:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",0.817951,"peer=father:current=(8,4)","","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
104.114900,2000-01-03T10:02:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
104.219100,2000-01-03T10:02:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
104.219200,2000-01-03T10:02:00,mother,False,Navigating,"(11,10)",0.875373,9.771020,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
104.219300,2000-01-03T10:02:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",0.917951,"peer=father:current=(8,4)","","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
104.219400,2000-01-03T10:02:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
104.335300,2000-01-03T10:02:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
104.335500,2000-01-03T10:02:00,mother,False,Navigating,"(11,10)",0.780573,9.723619,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
104.335600,2000-01-03T10:02:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",1.034618,"peer=father:current=(8,4)","","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,3,seat_older_sister,None,SupersededBeforeArrival,True
104.335700,2000-01-03T10:02:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
104.437600,2000-01-03T10:02:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
104.437800,2000-01-03T10:02:00,mother,False,Navigating,"(11,10)",0.691130,9.678897,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
104.438000,2000-01-03T10:02:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",1.101285,"","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,5,seat_older_sister,None,SupersededBeforeArrival,True
104.438100,2000-01-03T10:02:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
104.538000,2000-01-03T10:02:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
104.538200,2000-01-03T10:02:00,mother,False,Navigating,"(11,10)",0.601687,9.634173,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
104.538300,2000-01-03T10:02:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",1.101285,"","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,5,seat_older_sister,None,SupersededBeforeArrival,True
104.538300,2000-01-03T10:02:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
104.654300,2000-01-03T10:02:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
104.654500,2000-01-03T10:02:00,mother,False,Navigating,"(11,10)",0.497226,9.581941,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
104.654600,2000-01-03T10:02:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",1.101285,"","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,5,seat_older_sister,None,SupersededBeforeArrival,True
104.654600,2000-01-03T10:02:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
104.770500,2000-01-03T10:02:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
104.770700,2000-01-03T10:02:00,mother,False,Navigating,"(10,10)",0.392876,9.529763,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
104.770800,2000-01-03T10:02:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",1.101285,"","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,5,seat_older_sister,None,SupersededBeforeArrival,True
104.770900,2000-01-03T10:02:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
104.886900,2000-01-03T10:02:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
104.887000,2000-01-03T10:02:00,mother,False,Navigating,"(10,10)",0.288525,9.477588,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
104.887200,2000-01-03T10:02:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",1.101285,"","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,5,seat_older_sister,None,SupersededBeforeArrival,True
104.887300,2000-01-03T10:02:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
104.987300,2000-01-03T10:02:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
104.987400,2000-01-03T10:02:00,mother,False,Navigating,"(10,10)",0.199082,9.432864,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
104.987500,2000-01-03T10:02:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",1.101285,"","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,5,seat_older_sister,None,SupersededBeforeArrival,True
104.987600,2000-01-03T10:02:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
105.087400,2000-01-03T10:02:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
105.087600,2000-01-03T10:02:00,mother,False,Navigating,"(10,10)",0.109639,9.388142,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
105.087700,2000-01-03T10:02:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",1.101285,"","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,5,seat_older_sister,None,SupersededBeforeArrival,True
105.087800,2000-01-03T10:02:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
105.203400,2000-01-03T10:03:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
105.203600,2000-01-03T10:03:00,mother,False,Navigating,"(10,10)",0.005258,9.335949,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
105.203600,2000-01-03T10:03:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",1.101285,"","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,5,seat_older_sister,None,SupersededBeforeArrival,True
105.203700,2000-01-03T10:03:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
105.303500,2000-01-03T10:03:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
105.303600,2000-01-03T10:03:00,mother,False,Navigating,"(10,10)",-0.084185,9.291226,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
105.303700,2000-01-03T10:03:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",1.101285,"","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,5,seat_older_sister,None,SupersededBeforeArrival,True
105.303800,2000-01-03T10:03:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
105.403500,2000-01-03T10:03:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
105.403800,2000-01-03T10:03:00,mother,False,Navigating,"(10,10)",-0.173629,9.246503,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
105.404000,2000-01-03T10:03:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",1.101285,"","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,5,seat_older_sister,None,SupersededBeforeArrival,True
105.404100,2000-01-03T10:03:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
105.519700,2000-01-03T10:03:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
105.519900,2000-01-03T10:03:00,mother,False,Navigating,"(10,10)",-0.277978,9.194329,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
105.520000,2000-01-03T10:03:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",1.101285,"","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,5,seat_older_sister,None,SupersededBeforeArrival,True
105.520100,2000-01-03T10:03:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
105.619800,2000-01-03T10:03:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
105.619900,2000-01-03T10:03:00,mother,False,Navigating,"(10,10)",-0.367422,9.149606,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
105.620000,2000-01-03T10:03:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",1.101285,"","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,5,seat_older_sister,None,SupersededBeforeArrival,True
105.620100,2000-01-03T10:03:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
105.736500,2000-01-03T10:03:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
105.736600,2000-01-03T10:03:00,mother,False,Navigating,"(9,10)",-0.471772,9.097430,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
105.736700,2000-01-03T10:03:00,older_sister,False,Navigating,"(8,5)",2.615194,6.202292,"(8,3)",1.101285,"","unknown","3:70:micro:13:70:12:desk:older_sister:1",Desk,"","자리로 복귀 · 기운 좋음 · 체97/스14",0,5,seat_older_sister,None,SupersededBeforeArrival,True
105.736800,2000-01-03T10:03:00,player,True,Idle,"(9,2)",6.222222,5.333333,"",0.000000,"","","",None,"","",-1,0,,None,None,True
105.853200,2000-01-03T10:03:00,father,False,Idle,"(8,4)",3.555556,5.777778,"",0.000000,"","","3:10:micro:2:69:13:filing:main:7",Filing,"filing-read","서류 읽기 · 기운 좋음 · 체97/스16",0,0,,None,IntentAdvanced,True
105.853300,2000-01-03T10:03:00,mother,False,Navigating,"(9,10)",-0.576122,9.045255,"(4,9)",0.000000,"","","4:10:micro:13:72:18:desk:mother:1",Desk,"","자리로 복귀 · 기운 좋음 · 체98/스15",4,9,seat_mother,None,None,True
