frame,seconds,dt,member,cellX,cellY,gridX,gridY,rootX,rootY,footMidX,footMidY,footMidErrorPx,leftGroundX,leftGroundY,rightGroundX,rightGroundY,leftActualX,leftActualY,rightActualX,rightActualY,leftWorldX,leftWorldY,leftWorldZ,rightWorldX,rightWorldY,rightWorldZ,rootWorldX,rootWorldZ,yaw,phase,footLead,leftContact,rightContact,gaitDistance,displacement,pathErrorPx,lowestMeshY,direction,destinationX,destinationY,pathCount,hostCount
57,6.365188,0.061908,player,7,2,6.559658,2.000000,832.760600,481.931400,830.927900,482.515400,1.923505,822.435000,486.382000,839.420800,478.649000,822.435000,473.465800,839.420800,467.826900,3.293965,0.329808,-3.227091,3.600652,0.276336,-3.029632,3.480399,-3.113448,54.737110,0.699560,-0.364412,0,1,4.531422,0.030000,0.000164,0.136214,5,8,4,9,4
58,6.425478,0.060965,father,4,7,3.999999,7.369908,497.536300,422.529400,495.831400,421.449900,2.017935,492.405400,418.742300,499.257300,424.157500,492.405400,407.061900,499.257300,415.203000,-2.664902,0.298253,-1.499952,-2.541187,0.228648,-1.638226,-2.572261,-1.596652,125.262800,0.787603,-0.180844,0,1,4.601421,0.030000,0.000205,0.128806,7,4,5,8,4
58,6.425478,0.060965,mother,8,10,8.000000,9.642554,570.560600,289.940700,572.181900,290.937200,1.903100,575.114000,293.365400,569.249900,288.509100,575.114000,281.487500,569.249900,279.524400,-1.171553,0.303295,1.701474,-1.277433,0.229419,1.825477,-1.253767,1.788922,305.267900,0.803181,-0.158046,0,1,4.613806,0.030000,0.000136,0.128866,3,8,11,7,4
58,6.425478,0.060965,older_sister,5,4,5.359844,4.000000,697.487700,465.017600,699.837500,464.267200,2.466712,704.852200,462.223700,694.822900,466.310600,704.852200,447.344600,694.822900,455.348900,1.170942,0.379928,-2.610223,0.989856,0.279902,-2.714580,1.037973,-2.681563,234.732500,0.800185,-0.208106,0,1,4.611424,0.030000,0.000031,0.136214,1,4,9,12,4
58,6.425478,0.060965,player,7,2,6.640156,2.000000,836.163600,480.230100,833.813700,480.980300,2.466763,828.798500,483.023400,838.828900,478.937300,828.798500,468.144400,838.828900,467.975500,3.408862,0.379927,-3.141331,3.589966,0.279901,-3.036994,3.541843,-3.070006,54.739630,0.800182,-0.208112,0,1,4.611422,0.030000,0.000031,0.136214,5,8,4,9,4
59,6.485945,0.061282,father,4,7,3.999999,7.289410,500.939400,424.231100,500.752600,424.115000,0.219939,501.359300,423.581000,500.146000,424.649000,501.359300,412.528100,500.146000,415.476300,-2.503235,0.282230,-1.623505,-2.525141,0.234217,-1.650774,-2.510816,-1.640105,125.267900,0.888227,0.002140,0,1,4.681421,0.030000,0.000000,0.128806,7,4,5,8,4
59,6.485945,0.061282,mother,8,10,8.000000,9.723053,567.157500,288.239200,566.944300,288.154800,0.229355,565.543200,288.290300,568.345400,288.019300,565.543200,277.619400,568.345400,278.824300,-1.344360,0.272475,1.831063,-1.293763,0.234788,1.837983,-1.315212,1.832367,305.262900,0.903804,0.037317,0,1,4.693806,0.030000,0.000086,0.128866,3,8,11,7,4
59,6.485945,0.061282,older_sister,5,4,5.279346,4.000000,694.084600,466.719100,693.926900,466.916500,0.252729,693.155400,467.510200,694.698400,466.322800,693.155400,453.840200,694.698400,455.023700,0.959750,0.349057,-2.745211,0.987608,0.288515,-2.714892,0.976528,-2.725009,234.737100,0.900808,0.040251,0,1,4.691424,0.030000,0.000110,0.136214,1,4,9,12,4
59,6.485945,0.061282,player,7,2,6.720654,2.000000,839.566700,478.528400,839.724400,478.330900,0.252729,840.495600,477.737300,838.953200,478.924500,840.495600,464.067100,838.953200,467.625400,3.620060,0.349060,-3.006353,3.592211,0.288516,-3.036669,3.603288,-3.026553,54.732520,0.900805,0.040242,0,1,4.691422,0.030000,0.000164,0.136214,5,8,4,9,4
60,6.544826,0.059045,father,4,7,3.999999,7.208911,504.342500,425.932600,507.171000,427.215700,3.105905,513.223800,429.292200,501.118200,425.139300,513.223800,419.678400,501.118200,415.800900,-2.289016,0.245483,-1.769337,-2.507588,0.238450,-1.663294,-2.449372,-1.683551,125.263000,0.988849,0.239689,0,1,4.761421,0.030000,0.000097,0.132484,7,4,5,8,4
60,6.544826,0.059045,mother,8,10,8.000000,9.803552,563.754400,286.537500,560.807400,285.196900,3.237617,554.277900,282.880400,567.336800,287.513400,554.277900,273.225300,567.336800,278.134400,-1.547761,0.246538,1.969202,-1.311974,0.239487,1.850902,-1.376657,1.875821,305.267600,0.004426,0.260817,0,1,4.773806,0.030000,0.000246,0.132714,3,8,11,7,4
60,6.544826,0.059045,older_sister,5,4,5.198847,4.000000,690.681500,468.420300,687.127600,470.467300,4.101316,679.645300,474.570300,694.609900,466.364400,679.645300,462.712000,694.609900,454.742100,0.715817,0.302794,-2.925485,0.986011,0.296769,-2.715955,0.915083,-2.768450,234.739600,0.001431,0.341583,0,1,4.771424,0.030000,0.000329,0.143182,1,4,9,12,4
60,6.544826,0.059045,player,7,2,6.801153,2.000001,842.969800,476.826900,846.523700,474.779800,4.101339,854.005700,470.676600,839.041700,478.882900,854.005700,458.818300,839.041700,467.260600,3.863993,0.302795,-2.826063,3.593809,0.296770,-3.035605,3.664733,-2.983108,54.737010,0.001428,0.341583,0,1,4.771421,0.030000,0.000061,0.143183,5,8,4,9,4
61,6.653513,0.107956,father,4,7,3.999999,7.128413,507.745600,427.634300,508.956800,428.347700,1.405599,515.573500,430.819400,502.339900,425.875900,515.573500,421.919500,502.339900,416.134800,-2.246589,0.227254,-1.808332,-2.485528,0.248734,-1.682104,-2.387927,-1.727004,125.267400,0.089472,0.267969,0,0,4.841421,0.030000,0.000068,0.132484,7,4,5,8,4
61,6.653513,0.107956,mother,8,10,8.000000,9.884049,560.351300,284.836000,559.493700,284.257700,1.034406,552.879600,281.772100,566.107700,286.743300,552.879600,272.932900,566.107700,276.894900,-1.573007,0.225704,1.997501,-1.334167,0.251474,1.870565,-1.438101,1.919266,305.263100,0.105050,0.268300,0,0,4.853806,0.030000,0.000164,0.132714,3,8,11,7,4
61,6.653513,0.107956,older_sister,5,4,5.118349,4.000000,687.278400,470.122100,685.912500,470.678000,1.474709,678.097200,474.808300,693.727800,466.547800,678.097200,463.874500,693.727800,454.378200,0.687867,0.279187,-2.931563,0.970085,0.310744,-2.720637,0.853639,-2.811904,234.732100,0.102054,0.352209,0,0,4.851424,0.030000,0.000136,0.143182,1,4,9,12,4
61,6.653513,0.107956,player,7,2,6.881651,2.000001,846.372800,475.125200,847.738800,474.569100,1.474800,855.554100,470.438900,839.923600,478.699400,855.554100,459.505100,839.923600,466.529800,3.891948,0.279187,-2.819992,3.609731,0.310744,-3.030921,3.726176,-2.939654,54.731600,0.102051,0.352209,0,0,4.851421,0.030000,0.000301,0.143183,5,8,4,9,4
62,6.712501,0.060886,father,4,7,3.999999,7.047914,511.148700,429.335600,509.991500,428.989600,1.207806,516.195000,431.144700,503.788100,426.834400,516.195000,422.350200,503.788100,416.127500,-2.235368,0.224563,-1.816641,-2.459382,0.273394,-1.706577,-2.326482,-1.770445,125.260400,0.190095,0.246454,1,0,4.921421,0.030000,0.000136,0.132484,7,4,5,8,4
62,6.712501,0.060886,mother,8,10,8.000000,9.964548,556.948200,283.134700,558.439800,283.630600,1.571856,552.411900,281.589400,564.467700,285.671700,552.411900,272.775800,564.467700,274.781100,-1.581453,0.225052,2.002165,-1.363777,0.278085,1.897928,-1.499546,1.962708,305.260500,0.205672,0.237916,1,0,4.933805,0.030000,0.000061,0.132714,3,8,11,7,4
62,6.712501,0.060886,older_sister,5,4,5.037850,4.000000,683.875400,471.823500,685.328900,470.749900,1.807073,678.666500,474.525500,691.991300,466.974200,678.666500,463.562600,691.991300,453.730200,0.698145,0.279932,-2.924343,0.938731,0.338179,-2.731525,0.792194,-2.855349,234.737200,0.202676,0.307760,1,0,4.931424,0.030000,0.000246,0.143182,1,4,9,12,4
62,6.712501,0.060886,player,7,2,6.962150,2.000001,849.776000,473.423700,848.322500,474.497300,1.806988,854.985000,470.721600,841.660100,478.272900,854.985000,459.758700,841.660100,465.028900,3.881674,0.279932,-2.827213,3.641085,0.338178,-3.020030,3.787622,-2.896209,54.737740,0.202673,0.307762,1,0,4.931421,0.030000,0.000164,0.143183,5,8,4,9,4
63,6.770469,0.058741,father,4,7,3.999999,6.967416,514.551800,431.037100,512.499300,430.202200,2.215778,516.829700,431.402600,508.168800,429.001900,516.829700,422.533700,508.168800,416.570500,-2.223909,0.226463,-1.823224,-2.380286,0.317426,-1.761923,-2.265037,-1.813892,125.263300,0.290718,0.163074,1,0,5.001420,0.030000,0.000220,0.132484,7,4,5,8,4
63,6.770469,0.058741,mother,8,10,8.000000,10.045050,553.545200,281.433000,555.515300,282.271200,2.141046,551.617100,281.256200,559.413600,283.286100,551.617100,272.374300,559.413600,270.673800,-1.595803,0.226794,2.010674,-1.455032,0.322049,1.958842,-1.560990,2.006162,305.267900,0.306295,0.144862,1,0,5.013805,0.030000,0.000110,0.132714,3,8,11,7,4
63,6.770469,0.058741,older_sister,5,4,4.957352,4.000000,680.472300,473.525300,682.648400,472.123300,2.588608,678.809000,474.451700,686.487900,469.795000,678.809000,463.409500,686.487900,454.490100,0.700717,0.281956,-2.922457,0.839365,0.390802,-2.803552,0.730749,-2.898802,234.732500,0.303299,0.181856,1,0,5.011424,0.030000,0.000031,0.143182,1,4,9,12,4
63,6.770469,0.058741,player,7,2,7.042648,2.000000,853.179000,471.722400,851.002700,473.124100,2.588698,854.842600,470.796100,847.162700,475.452200,854.842600,459.753900,847.162700,460.147400,3.879102,0.281956,-2.829114,3.740438,0.390801,-2.948007,3.849066,-2.852767,54.738850,0.303296,0.181861,1,0,5.011421,0.030000,0.000000,0.143183,5,8,4,9,4
64,6.825854,0.056151,father,4,7,3.999999,6.886917,517.954800,432.738900,517.162500,432.324100,0.894281,518.176800,431.994600,516.148300,432.653700,518.176800,423.031400,516.148300,420.869400,-2.199586,0.228869,-1.838341,-2.236210,0.300903,-1.855170,-2.203593,-1.857345,125.267800,0.391340,0.020186,1,0,5.081420,0.030000,0.000000,0.132484,7,4,5,8,4
64,6.825854,0.056151,mother,8,10,8.000000,10.125550,550.142100,279.731500,550.579200,279.978600,0.502057,550.222700,280.633800,550.935600,279.323400,550.222700,271.669400,550.935600,267.998200,-1.620980,0.228902,2.026567,-1.608107,0.289181,2.060029,-1.622434,2.049607,305.263200,0.406918,-0.008808,1,0,5.093805,0.030000,0.000031,0.132714,3,8,11,7,4
64,6.825854,0.056151,older_sister,5,4,4.876853,4.000000,677.069200,475.226700,677.746500,474.830100,0.784967,678.241300,474.822500,677.251700,474.837600,678.241300,463.591400,677.251700,460.770200,0.690467,0.286781,-2.931927,0.672600,0.359202,-2.932312,0.669304,-2.942248,234.737100,0.403922,-0.014810,1,0,5.091424,0.030000,0.000136,0.143182,1,4,9,12,4
64,6.825854,0.056151,player,7,2,7.123146,2.000000,856.582200,470.020700,855.904800,470.417400,0.784930,855.410200,470.424800,856.399500,470.409900,855.410200,459.193700,856.399500,456.342400,3.889351,0.286781,-2.819634,3.907212,0.359204,-2.819253,3.910511,-2.809313,54.732750,0.403919,-0.014803,1,0,5.091421,0.030000,0.000136,0.143183,5,8,4,9,4
65,6.882266,0.056980,father,4,7,3.999999,6.806419,521.358000,434.440300,522.868800,435.219700,1.700020,519.526500,432.630200,526.211100,437.809300,519.526500,423.661900,526.211100,428.271300,-2.175216,0.229002,-1.854572,-2.054523,0.243545,-1.986814,-2.142148,-1.900790,125.262600,0.491963,-0.174895,1,0,5.161420,0.030000,0.000136,0.132484,7,4,5,8,4
65,6.882266,0.056980,mother,8,10,8.000000,10.206040,546.739000,278.029800,544.994400,277.106400,1.973862,548.923400,280.018200,541.065400,274.194600,548.923400,271.050600,541.065400,264.740400,-1.644439,0.228983,2.042286,-1.786319,0.241408,2.190989,-1.683880,2.093060,305.266800,0.507541,-0.201699,1,0,5.173805,0.030000,0.000220,0.132714,3,8,11,7,4
65,6.882266,0.056980,older_sister,5,4,4.796355,4.000000,673.666100,476.928000,671.395600,477.886800,2.464628,677.753000,475.105400,665.038100,480.668100,677.753000,463.735900,665.038100,469.031000,0.681652,0.290315,-2.939150,0.452078,0.297146,-3.081190,0.607860,-2.985690,234.739200,0.504545,-0.269454,1,0,5.171423,0.030000,0.000356,0.143182,1,4,9,12,4
65,6.882266,0.056980,player,7,2,7.203645,2.000000,859.985200,468.319200,862.255600,467.360400,2.464471,855.898400,470.141900,868.612700,464.578900,855.898400,458.772400,868.612700,452.941800,3.898166,0.290314,-2.812410,4.127728,0.297146,-2.670362,3.971955,-2.765868,54.736500,0.504542,-0.269448,1,0,5.171421,0.030000,0.000110,0.143183,5,8,4,9,4
66,6.941955,0.057626,father,4,7,3.999999,6.725920,524.761000,436.142000,526.092200,436.804600,1.486884,520.312500,433.016000,531.871800,440.593100,520.312500,423.824000,531.871800,431.593400,-2.161025,0.234713,-1.864422,-1.952315,0.229803,-2.057899,-2.080703,-1.944243,125.267400,0.592586,-0.282117,0,0,5.241420,0.030000,0.000061,0.122998,7,4,5,8,4
66,6.941955,0.057626,mother,8,10,8.000000,10.286540,543.335900,276.328300,542.335900,275.874700,1.098073,548.207700,279.679200,536.464000,272.070100,548.207700,270.384900,536.464000,263.121400,-1.657361,0.237325,2.050942,-1.869400,0.228501,2.245236,-1.745324,2.136505,305.262800,0.608163,-0.285305,0,0,5.253805,0.030000,0.000136,0.123056,3,8,11,7,4
66,6.941955,0.057626,older_sister,5,4,4.715857,4.000000,670.263000,478.629800,669.007600,479.201100,1.379317,677.930900,475.058600,660.084400,483.343600,677.930900,463.243600,660.084400,472.406100,0.684863,0.301688,-2.937954,0.362634,0.279284,-3.149508,0.546415,-3.029143,234.732500,0.605168,-0.385239,0,0,5.251423,0.030000,0.000164,0.129360,1,4,9,12,4
66,6.941955,0.057626,player,7,2,7.284143,2.000000,863.388400,466.617400,864.643900,466.046100,1.379373,855.720500,470.188500,873.567200,461.903700,855.720500,458.373600,873.567200,450.966100,3.894954,0.301688,-2.813601,4.217185,0.279284,-2.602051,4.033401,-2.722415,54.733150,0.605165,-0.385238,0,0,5.251421,0.030000,0.000246,0.129361,5,8,4,9,4
67,7.044043,0.103972,father,4,7,3.999999,6.645422,528.164100,437.843500,527.200400,437.151400,1.186533,521.556800,433.412700,532.843900,440.890000,521.556800,423.217000,532.843900,432.050500,-2.138557,0.260342,-1.874552,-1.934763,0.225711,-2.065480,-2.019258,-1.987689,125.263300,0.693209,-0.276630,0,1,5.321420,0.030000,0.000000,0.122998,7,4,5,8,4
67,7.044043,0.103972,mother,8,10,8.000000,10.367040,539.932800,274.627000,541.233400,275.494400,1.563311,546.642200,279.138100,535.824500,271.850700,546.642200,268.774200,535.824500,262.989900,-1.685627,0.264637,2.064759,-1.880946,0.226256,2.250839,-1.806769,2.179948,305.261400,0.708787,-0.266909,0,1,5.333805,0.030000,0.000086,0.123056,3,8,11,7,4
67,7.044043,0.103972,older_sister,5,4,4.635358,4.000000,666.859900,480.331200,668.865600,479.671300,2.111518,677.228000,475.885300,660.503200,483.457300,677.228000,462.903300,660.503200,472.627400,0.672172,0.331488,-2.959064,0.370196,0.276537,-3.152411,0.484970,-3.072589,234.737100,0.705791,-0.358192,0,1,5.331423,0.030000,0.000273,0.129360,1,4,9,12,4
67,7.044043,0.103972,player,7,2,7.364642,2.000000,866.791400,464.916000,864.785800,465.575900,2.111325,856.423300,469.362000,873.148300,461.789800,856.423300,456.380000,873.148300,450.959800,3.907644,0.331488,-2.792495,4.209621,0.276537,-2.599144,4.094844,-2.678969,54.736640,0.705788,-0.358195,0,1,5.331421,0.030000,0.000164,0.129361,5,8,4,9,4
68,7.097125,0.053984,father,4,7,3.999999,6.564923,531.567300,439.544800,529.890000,438.494100,1.979219,526.657200,435.894900,533.122700,441.093400,526.657200,424.130600,533.122700,432.127600,-2.046468,0.300394,-1.937932,-1.929728,0.228936,-2.070673,-1.957813,-2.031131,125.260200,0.793831,-0.171953,0,1,5.401420,0.030000,0.000246,0.122998,7,4,5,8,4
68,7.097125,0.053984,mother,8,10,8.000000,10.447540,536.529700,272.925300,538.104400,273.879600,1.841325,540.828100,276.188300,535.380700,271.571000,540.828100,264.251600,535.380700,262.572400,-1.790604,0.304796,2.140081,-1.888959,0.229774,2.257981,-1.868214,2.223400,305.266800,0.809409,-0.148378,0,1,5.413805,0.030000,0.000061,0.123056,3,8,11,7,4
68,7.097125,0.053984,older_sister,5,4,4.554860,4.000000,663.456800,482.033000,665.714600,481.299900,2.373855,670.428200,479.382800,661.000900,483.216900,670.428200,464.412400,661.000900,472.237100,0.549398,0.382261,-3.048372,0.379184,0.280364,-3.146272,0.423526,-3.116042,234.732200,0.806413,-0.195500,0,1,5.411423,0.030000,0.000086,0.129360,1,4,9,12,4
68,7.097125,0.053984,player,7,2,7.445140,2.000000,870.194600,463.214200,867.936800,463.947400,2.373855,863.223000,465.864400,872.650600,462.030300,863.223000,450.894000,872.650600,451.050500,4.030415,0.382259,-2.703186,4.200635,0.280363,-2.605285,4.156291,-2.635516,54.732700,0.806410,-0.195506,0,1,5.411421,0.030000,0.000329,0.129361,5,8,4,9,4
69,7.150656,0.054215,father,4,6,3.999999,6.484425,534.970300,441.246500,534.938200,441.208800,0.049595,535.857700,440.832400,534.018700,441.585100,535.857700,429.933100,534.018700,432.403400,-1.880347,0.278308,-2.064009,-1.913552,0.234450,-2.083230,-1.896369,-2.074584,125.267800,0.894455,0.016012,0,1,5.481420,0.030000,0.000086,0.122998,7,4,5,8,4
69,7.150656,0.054215,mother,8,11,8.000000,10.528040,533.126600,271.223800,532.740200,271.054300,0.421921,531.009900,271.026100,534.470600,271.082400,531.009900,260.503100,534.470600,261.878500,-1.967876,0.268697,2.271895,-1.905393,0.235016,2.270457,-1.929659,2.266846,305.263100,0.910032,0.051849,0,1,5.493805,0.030000,0.000000,0.123056,3,8,11,7,4
69,7.150656,0.054215,older_sister,4,4,4.474361,4.000000,660.053700,483.734400,659.688500,484.033500,0.472079,658.496900,484.835200,660.880000,483.231800,658.496900,471.352800,660.880000,471.915600,0.333973,0.344266,-3.187595,0.377000,0.288953,-3.146654,0.362081,-3.159488,234.737100,0.907036,0.058769,0,1,5.491423,0.030000,0.000164,0.129360,1,4,9,12,4
69,7.150656,0.054215,player,8,2,7.525639,2.000000,873.597500,461.512900,873.962700,461.213900,0.471993,875.154100,460.412400,872.771500,462.015500,875.154100,446.929800,872.771500,450.699300,4.245838,0.344268,-2.563972,4.202817,0.288952,-2.604906,4.217734,-2.592074,54.739010,0.907033,0.058759,0,1,5.491421,0.030000,0.000164,0.129361,5,8,4,9,4
70,7.203555,0.053064,father,4,6,3.999999,6.403927,538.373400,442.948000,541.321500,444.284400,3.236863,547.647000,446.495600,534.996100,442.073200,547.647000,436.832500,534.996100,432.719700,-1.667484,0.246741,-2.208615,-1.895903,0.238836,-2.095690,-1.834924,-2.118029,125.262900,0.995077,0.251701,0,1,5.561420,0.030000,0.000136,0.122998,7,4,5,8,4
70,7.203555,0.053064,mother,8,11,8.000000,10.607530,529.766100,269.543400,526.908900,268.240000,3.140460,520.377900,265.919700,533.440000,270.560200,520.377900,256.318600,533.440000,261.167200,-2.159843,0.245160,2.402282,-1.924001,0.239845,2.283791,-1.990334,2.309753,305.266800,0.009397,0.260974,0,1,5.572804,0.029058,0.000136,0.123056,3,8,11,7,4
70,7.203555,0.053064,older_sister,4,4,4.474361,4.000000,660.053700,483.734400,659.688500,484.033500,0.472079,658.496900,484.835200,660.880000,483.231800,658.496900,471.352800,660.880000,471.915600,0.333973,0.344266,-3.187595,0.377000,0.288953,-3.146654,0.362081,-3.159488,234.737100,0.907036,0.058769,0,0,5.491423,0.000000,0.000164,0.129360,1,4,9,12,4
70,7.203555,0.053064,player,8,2,7.606137,2.000000,877.000700,459.811500,880.427200,457.843200,3.951520,887.922100,453.737600,872.932200,461.948800,887.922100,441.954300,872.932200,450.301600,4.476372,0.300879,-2.393536,4.205720,0.297406,-2.603205,4.279180,-2.548629,54.737740,0.007656,0.342038,0,1,5.571421,0.030000,0.000086,0.129361,5,8,4,9,4
71,7.255553,0.053503,father,4,6,3.999999,6.323429,541.776500,444.649700,542.848300,445.309500,1.258618,549.465700,447.786900,536.231000,442.832200,549.465700,438.913500,536.231000,433.048300,-1.634647,0.226576,-2.241588,-1.873608,0.249826,-2.115072,-1.773480,-2.161483,125.267800,0.095700,0.268153,0,0,5.641420,0.030000,0.000061,0.122998,7,4,5,8,4
71,7.255553,0.053503,mother,8,11,8.000000,10.680470,526.682600,268.001700,525.721600,267.384100,1.142318,519.105300,264.902600,532.338000,269.865700,519.105300,256.048000,532.338000,260.048400,-2.182822,0.226097,2.428255,-1.943898,0.250680,2.301524,-2.046010,2.349122,305.264100,0.100571,0.268249,0,0,5.645293,0.025909,0.000110,0.123056,3,8,11,7,4
71,7.255553,0.053503,older_sister,4,4,4.474361,4.000000,660.053700,483.734400,659.688500,484.033500,0.472079,658.496900,484.835200,660.880000,483.231800,658.496900,471.352800,660.880000,471.915600,0.333973,0.344266,-3.187595,0.377000,0.288953,-3.146654,0.362081,-3.159488,234.737100,0.907036,0.058769,0,0,5.491423,0.000000,0.000164,0.129360,1,4,9,12,4
71,7.255553,0.053503,player,8,2,7.686635,2.000000,880.403800,458.109700,881.613300,457.656200,1.291696,889.429900,453.533400,873.796700,461.779000,889.429900,442.615900,873.796700,449.560200,4.503596,0.278772,-2.388323,4.221329,0.312002,-2.598868,4.340624,-2.505176,54.732310,0.108279,0.352029,0,0,5.651421,0.030000,0.000273,0.129361,5,8,4,9,4
72,7.305617,0.050598,father,4,6,4.000000,6.242931,545.179600,446.351000,543.886500,445.944000,1.355594,550.023700,448.055200,537.749400,443.832700,550.023700,439.253800,537.749400,433.052800,-1.624573,0.224740,-2.248439,-1.846191,0.275260,-2.140620,-1.712036,-2.204925,125.260900,0.196323,0.243202,1,0,5.721420,0.030000,0.000164,0.125033,7,4,5,8,4
72,7.305617,0.050598,mother,8,11,8.000000,10.742670,524.053200,266.687000,524.942000,266.913000,0.917140,518.629200,264.680800,531.254900,269.145300,518.629200,255.895200,531.254900,258.573200,-2.191418,0.224334,2.433918,-1.963452,0.269953,2.319920,-2.093485,2.382691,305.263700,0.178318,0.251951,1,0,5.707105,0.021750,0.000086,0.124652,3,8,11,7,4
72,7.305617,0.050598,older_sister,4,4,4.474361,4.000000,660.053700,483.734400,659.688500,484.033500,0.472079,658.496900,484.835200,660.880000,483.231800,658.496900,471.352800,660.880000,471.915600,0.333973,0.344266,-3.187595,0.377000,0.288953,-3.146654,0.362081,-3.159488,234.737100,0.907036,0.058769,0,0,5.491423,0.000000,0.000164,0.136808,1,4,9,12,4
72,7.305617,0.050598,player,8,2,7.767134,2.000000,883.806900,456.408300,882.206400,457.570700,1.978102,888.740200,453.846000,875.672500,461.295400,888.740200,442.873900,875.672500,447.971600,4.491144,0.280167,-2.396303,4.255197,0.340216,-2.586520,4.402069,-2.461730,54.737260,0.208901,0.302471,1,0,5.731421,0.030000,0.000164,0.130324,5,8,4,9,4
73,7.402874,0.097678,father,4,6,4.000000,6.162432,548.582700,448.052500,546.558300,447.214400,2.191055,550.719300,448.342000,542.397300,446.086600,550.719300,439.468600,542.397300,433.574900,-1.612013,0.226579,-2.255764,-1.762272,0.319480,-2.198173,-1.650590,-2.248370,125.262600,0.296946,0.155937,1,0,5.801420,0.030000,0.000273,0.125033,7,4,5,8,4
73,7.402874,0.097678,mother,8,11,7.999999,10.793770,521.892900,265.606800,523.972400,266.417400,2.231887,518.507000,264.663800,529.437900,268.170900,518.507000,255.803600,529.437900,256.568500,-2.193623,0.226241,2.434351,-1.996261,0.296262,2.344801,-2.132489,2.410275,305.268800,0.242191,0.212845,1,0,5.757887,0.017754,0.000220,0.124652,3,8,11,7,4
73,7.402874,0.097678,older_sister,4,4,4.474361,4.000000,660.053700,483.734400,659.688500,484.033500,0.472079,658.496900,484.835200,660.880000,483.231800,658.496900,471.352800,660.880000,471.915600,0.333973,0.344266,-3.187595,0.377000,0.288953,-3.146654,0.362081,-3.159488,234.737100,0.907036,0.058769,0,0,5.491423,0.000000,0.000164,0.136808,1,4,9,12,4
73,7.402874,0.097678,player,8,2,7.847632,2.000000,887.210000,454.706500,885.054900,456.075000,2.552917,888.681400,453.870100,881.428300,458.279900,888.681400,442.817700,881.428300,442.898000,4.490081,0.282215,-2.396918,4.359122,0.392767,-2.509520,4.463514,-2.418277,54.732070,0.309524,0.171939,1,0,5.811420,0.030000,0.000356,0.130324,5,8,4,9,4
74,7.452033,0.050066,father,4,6,4.000000,6.081934,551.985800,449.754200,551.330800,449.403400,0.743040,552.086400,448.946700,550.575100,449.859900,552.086400,439.983000,550.575100,438.256700,-1.587328,0.228883,-2.271204,-1.614615,0.296283,-2.294522,-1.589146,-2.291823,125.267400,0.397568,0.008815,1,0,5.881420,0.030000,0.000086,0.125033,7,4,5,8,4
74,7.452033,0.050066,mother,8,11,7.999999,10.835520,520.127900,264.724600,522.165000,265.561300,2.202212,517.933200,264.404000,526.396700,266.718700,517.933200,255.532500,526.396700,254.239100,-2.203984,0.226529,2.440985,-2.051170,0.318660,2.381882,-2.164356,2.432800,305.253800,0.294379,0.158902,1,0,5.799379,0.014515,0.000086,0.124652,3,8,11,7,4
74,7.452033,0.050066,older_sister,4,4,4.474361,4.000000,660.053700,483.734400,659.688500,484.033500,0.472079,658.496900,484.835200,660.880000,483.231800,658.496900,471.352800,660.880000,471.915600,0.333973,0.344266,-3.187595,0.377000,0.288953,-3.146654,0.362081,-3.159488,234.737100,0.907036,0.058769,0,0,5.491423,0.000000,0.000164,0.136808,1,4,9,12,4
74,7.452033,0.050066,player,8,2,7.928131,2.000000,890.613100,453.005200,890.124600,453.304500,0.572845,889.273800,453.489900,890.975600,453.119100,889.273800,442.248200,890.975600,439.272800,4.500777,0.287050,-2.387211,4.531504,0.353556,-2.377742,4.524959,-2.374835,54.739490,0.410147,-0.030556,1,0,5.891420,0.030000,0.000136,0.130324,5,8,4,9,4
75,7.503241,0.051853,father,4,6,4.000000,6.031622,554.112700,450.817500,555.039900,451.259500,1.027212,552.974200,449.362500,557.105700,453.156600,552.974200,440.391500,557.105700,443.288800,-1.571299,0.229071,-2.281821,-1.496703,0.251965,-2.378699,-1.550744,-2.318973,125.260000,0.460458,-0.116837,1,0,5.931420,0.050000,0.000246,0.125033,7,4,5,8,4
75,7.503241,0.051853,mother,8,11,8.000000,10.870100,518.665800,263.993300,520.363200,264.768700,1.866145,517.398300,264.178400,523.328200,265.359000,517.398300,255.258800,523.328200,252.643400,-2.213641,0.227757,2.446746,-2.106575,0.324687,2.416599,-2.190755,2.451473,305.273600,0.337609,0.104819,1,0,5.833749,0.012088,0.000164,0.124652,3,8,11,7,4
75,7.503241,0.051853,older_sister,4,4,4.474361,4.000000,660.053700,483.734400,659.688500,484.033500,0.472079,658.496900,484.835200,660.880000,483.231800,658.496900,471.352800,660.880000,471.915600,0.333973,0.344266,-3.187595,0.377000,0.288953,-3.146654,0.362081,-3.159488,234.737100,0.907036,0.058769,0,0,5.491423,0.000000,0.000164,0.136808,1,4,9,12,4
75,7.503241,0.051853,player,8,2,8.000000,2.000000,893.651400,451.486000,895.826700,450.563400,2.362916,889.706800,453.237800,901.946700,447.889000,889.706800,441.873100,901.946700,436.212600,4.508595,0.290192,-2.380774,4.729593,0.298150,-2.244195,4.579816,-2.336044,54.734740,0.499984,-0.259299,1,0,5.962845,0.021424,0.000193,0.130324,5,8,4,9,4
