frame,seconds,clock,ready,cash,inventory,seats,pointerCommits,member,phase,away,x,y,destination,pathIndex,pathLength,seat,seatDirection,arrivalCount,workFrames,gaitDistance,displacement,staticViolations,interactionViolations,agentPenetrations,bodies,legacyCharacters,legacyFurniture,bgm,sfx,listenerVolume,outputPeak,errors
56,5.827559,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,2.150135,6.852845,(8:11),1,7,,0,0,0,0.577500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
56,5.827640,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,4.816803,6.408401,(4:9),2,12,,0,0,0,0.577500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
56,5.827718,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,0.516532,2.480488,(8:4),5,9,,0,0,0,0.577500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
58,5.954286,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-6.451472,5.218709,(4:5),3,8,,0,0,0,0.737500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
58,5.954373,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,2.007027,6.781291,(8:11),1,7,,0,0,0,0.737500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
58,5.954448,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,4.673694,6.336847,(4:9),2,12,,0,0,0,0.737500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
58,5.954525,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,0.659640,2.552042,(8:4),5,9,,0,0,0,0.737500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
60,6.075656,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-6.308364,5.290264,(4:5),3,8,,0,0,0,0.897500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
60,6.075744,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,1.863918,6.709737,(8:11),1,7,,0,0,0,0.897500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
60,6.075818,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,4.530585,6.265293,(4:9),2,12,,0,0,0,0.897500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
60,6.075895,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,0.802748,2.623596,(8:4),5,9,,0,0,0,0.897500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
62,6.197306,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-6.165256,5.361818,(4:5),3,8,,0,0,0,1.057500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
62,6.197394,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,1.758458,6.676327,(8:11),6,7,,0,0,0,1.015408,0.021600,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
62,6.197468,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,4.387477,6.193738,(4:9),3,12,,0,0,0,1.057500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
62,6.197558,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,0.945857,2.695150,(8:4),5,9,,0,0,0,1.057500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
64,6.307866,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-6.022147,5.433372,(4:5),3,8,,0,0,0,1.217500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
64,6.307955,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,1.616781,6.747165,(8:11),6,7,,0,0,0,1.173808,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
64,6.308034,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,4.244370,6.122184,(4:9),5,12,,0,0,0,1.217500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
64,6.308117,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,1.088965,2.766705,(8:4),5,9,,0,0,0,1.217500,0.030000,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
66,6.413548,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-5.914305,5.487293,(4:5),3,8,,0,0,0,1.338071,0.002774,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
66,6.413635,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,1.508939,6.801086,(8:11),6,7,,0,0,0,1.294378,0.002774,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
66,6.413710,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,4.136528,6.068263,(4:9),5,12,,0,0,0,1.338071,0.002774,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
66,6.413786,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,1.196807,2.820626,(8:4),5,9,,0,0,0,1.338071,0.002774,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
68,6.535224,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-5.813686,5.537603,(4:5),3,8,,0,0,0,1.450566,0.009653,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
68,6.535316,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,1.408321,6.851396,(8:11),6,7,,0,0,0,1.406873,0.009653,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
68,6.535391,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,4.035910,6.017953,(4:9),4,12,,0,0,0,1.450566,0.009653,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
68,6.535466,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,1.297425,2.870935,(8:4),4,9,,0,0,0,1.450566,0.009653,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
70,6.654515,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-5.704924,5.591984,(4:5),3,8,,0,0,0,1.572165,0.009650,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
70,6.654604,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,1.299559,6.905777,(8:11),6,7,,0,0,0,1.528473,0.009650,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
70,6.654800,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,3.927148,5.963573,(4:9),4,12,,0,0,0,1.572165,0.009650,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
70,6.654882,2000-01-03T08:50:00,True,5000000,0,0,0,player,Navigating,False,1.406187,2.925316,(8:4),4,9,,0,0,0,1.572165,0.009650,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
72,6.771895,2000-01-03T08:50:00,True,5000000,0,0,0,father,Navigating,False,-5.598665,5.645113,(4:5),3,8,,0,0,0,1.690966,0.009031,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
72,6.771986,2000-01-03T08:50:00,True,5000000,0,0,0,mother,Navigating,False,1.193300,6.958907,(8:11),6,7,,0,0,0,1.647273,0.009031,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
72,6.772063,2000-01-03T08:50:00,True,5000000,0,0,0,older_sister,Navigating,False,3.820889,5.910443,(4:9),4,12,,0,0,0,1.690966,0.009031,0,0,0,4,0,0,0.550000,0.800000,0.000000,0.000000,0
