seconds,clock,member,playerControlled,phase,cell,x,y,destination,stuck,reservationBlocker,movementBlocker,intent,location,interaction,status,pathIndex,pathLength,seat,interactionPhase,termination,staticHere,ready,shopOpen,egressBlocker,egressBlockedAttempts
80.687590,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,True,True,"",0
80.687700,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,True,True,"",0
80.687770,2000-01-03T09:47:00,older_sister,False,Navigating,"(2,8)",-5.333333,4.888889,"(8,3)",0.000000,"","","5:10:micro:1:57:11:meeting-typing:older_sister:4",MeetingRoom,"meeting-type-notes","타이핑 · 기운 좋음 · 체98/스11",1,12,seat_older_sister,Navigating,None,True,True,True,"",0
80.687850,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,True,True,"",0
81.117870,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,False,True,"",0
81.117980,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,False,True,"",0
81.118060,2000-01-03T09:47:00,older_sister,False,Navigating,"(3,8)",-4.444445,5.333333,"(8,3)",0.000000,"","","5:10:micro:1:57:11:meeting-typing:older_sister:4",MeetingRoom,"meeting-type-notes","타이핑 · 기운 좋음 · 체98/스11",1,11,seat_older_sister,Navigating,None,True,False,True,"",0
81.118140,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,False,True,"",0
81.219960,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,False,True,"",0
81.220110,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,False,True,"",0
81.220190,2000-01-03T09:47:00,older_sister,False,Navigating,"(3,8)",-4.444445,5.333333,"(8,3)",0.000000,"","","5:10:micro:1:57:11:meeting-typing:older_sister:4",MeetingRoom,"meeting-type-notes","타이핑 · 기운 좋음 · 체98/스11",1,11,seat_older_sister,Navigating,None,True,False,True,"",0
81.220270,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,False,True,"",0
81.321010,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,False,True,"",0
81.321140,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,False,True,"",0
81.321220,2000-01-03T09:47:00,older_sister,False,Navigating,"(3,8)",-4.444445,5.333333,"(8,3)",0.000000,"","","5:10:micro:1:57:11:meeting-typing:older_sister:4",MeetingRoom,"meeting-type-notes","타이핑 · 기운 좋음 · 체98/스11",1,11,seat_older_sister,Navigating,None,True,False,True,"",0
81.321300,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,False,True,"",0
81.436500,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,False,True,"",0
81.436640,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,False,True,"",0
81.436710,2000-01-03T09:47:00,older_sister,False,Navigating,"(3,8)",-4.444445,5.333333,"(8,3)",0.000000,"","","5:10:micro:1:57:11:meeting-typing:older_sister:4",MeetingRoom,"meeting-type-notes","타이핑 · 기운 좋음 · 체98/스11",1,11,seat_older_sister,Navigating,None,True,False,True,"",0
81.436800,2000-01-03T09:47:00,player,True,Idle,"(8,2)",5.333333,4.888889,"",0.000000,"","","",None,"","",-1,0,,None,None,True,False,True,"",0
81.536870,2000-01-03T09:47:00,father,False,Idle,"(5,3)",1.777778,4.000000,"",0.000000,"","","3:10:micro:10:56:9:reception:main:2",Reception,"reception-phone","전화 업무 · 기운 좋음 · 체98/스13",-1,0,,None,None,True,False,True,"",0
81.536990,2000-01-03T09:47:00,mother,False,Idle,"(11,8)",2.666667,8.888889,"",0.000000,"","","4:10:micro:4:55:14:copier:main:3",Printer,"copier-use","복사기 사용 · 기운 좋음 · 체98/스12",-1,0,,None,None,True,False,True,"",0
