seconds,seat,turn,chairTileErrorPx,stemTileErrorPx,monitorAxisError,keyboardAxisError,member,phase,handMidpointError,standingHeight,seatedBlend,workClock,leftHandError,rightHandError,leftKneeDegrees,rightKneeDegrees,frame,ready
93.546360,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4601,True
93.595990,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4604,True
93.596070,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.953577,1.857259,0.000000,0.000000,5.844400,6.086306,156.457200,117.619800,4604,True
93.596120,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.305020,1.775838,0.000000,0.000000,2.594254,2.065061,163.889000,155.138600,4604,True
93.596150,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4604,True
93.646020,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4607,True
93.646100,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.953577,1.857259,0.000000,0.000000,5.844400,6.086306,156.457200,117.619800,4607,True
93.646130,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.282026,1.775838,0.000000,0.000000,2.560618,2.055449,161.987700,161.919900,4607,True
93.646150,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4607,True
93.679500,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4609,True
93.679570,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.953577,1.857259,0.000000,0.000000,5.844400,6.086306,156.457200,117.619800,4609,True
93.679610,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.265056,1.775838,0.000000,0.000000,2.543469,2.038911,160.658700,161.702200,4609,True
93.679630,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4609,True
93.729150,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4612,True
93.729210,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.953577,1.857259,0.000000,0.000000,5.844400,6.086306,156.457200,117.619800,4612,True
93.729250,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.244988,1.775838,0.000000,0.000000,2.533339,2.005371,158.009300,161.636100,4612,True
93.729270,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4612,True
93.762960,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4614,True
93.763040,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.953577,1.857259,0.000000,0.000000,5.844400,6.086306,156.457200,117.619800,4614,True
93.763080,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.226746,1.775838,0.000000,0.000000,2.527194,1.971265,154.390600,161.488000,4614,True
93.763100,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4614,True
93.796130,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4616,True
93.796210,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.953577,1.857259,0.000000,0.000000,5.844400,6.086306,156.457200,117.619800,4616,True
93.796240,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.199813,1.775838,0.000000,0.000000,2.516526,1.923749,141.519200,162.387400,4616,True
93.796270,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4616,True
93.846020,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4619,True
93.846080,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.953577,1.857259,0.000000,0.000000,5.844400,6.086306,156.457200,117.619800,4619,True
93.846120,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.154082,1.775838,0.000000,0.000000,2.501078,1.839801,125.097400,162.658500,4619,True
93.846150,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4619,True
93.895520,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4622,True
93.895590,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.953577,1.857259,0.000000,0.000000,5.844400,6.086306,156.457200,117.619800,4622,True
93.895620,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4622,True
93.895650,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4622,True
93.928960,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4624,True
93.929020,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.953577,1.857259,0.000000,0.000000,5.844400,6.086306,156.457200,117.619800,4624,True
93.929060,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4624,True
93.929080,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4624,True
93.978860,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4627,True
93.978930,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.953577,1.857259,0.000000,0.000000,5.844400,6.086306,156.457200,117.619800,4627,True
93.978960,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4627,True
93.978980,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4627,True
94.012280,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4629,True
94.012350,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.953577,1.857259,0.000000,0.000000,5.844400,6.086306,156.457200,117.619800,4629,True
94.012390,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4629,True
94.012420,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4629,True
94.045720,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4631,True
94.045780,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.953577,1.857259,0.000000,0.000000,5.844400,6.086306,156.457200,117.619800,4631,True
94.045820,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4631,True
94.045850,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4631,True
94.095470,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4634,True
94.095540,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.953577,1.857259,0.000000,0.000000,5.844400,6.086306,156.457200,117.619800,4634,True
94.095580,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4634,True
94.095610,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4634,True
94.129520,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4636,True
94.129590,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.953577,1.857259,0.000000,0.000000,5.844400,6.086306,156.457200,117.619800,4636,True
94.129620,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4636,True
94.129650,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4636,True
94.175880,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4639,True
94.175950,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.965117,1.857259,0.000000,0.000000,5.863972,6.089354,156.770000,114.832400,4639,True
94.175980,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4639,True
94.176000,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4639,True
94.209300,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4641,True
94.209370,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,5.986155,1.857259,0.000000,0.000000,5.899451,6.095106,157.252700,111.431600,4641,True
94.209400,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4641,True
94.209430,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4641,True
94.242990,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4643,True
94.243050,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.014918,1.857259,0.000000,0.000000,5.947338,6.103584,157.801400,110.616500,4643,True
94.243080,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4643,True
94.243110,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4643,True
94.276520,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4645,True
94.276580,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.043300,1.857259,0.000000,0.000000,5.995599,6.110778,158.257300,114.916800,4645,True
94.276620,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4645,True
94.276650,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4645,True
94.326460,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4648,True
94.326520,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.084945,1.857259,0.000000,0.000000,6.066268,6.121303,158.542000,128.335300,4648,True
94.326550,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4648,True
94.326580,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4648,True
94.375920,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4651,True
94.375990,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.123220,1.857259,0.000000,0.000000,6.128484,6.133891,158.543300,142.134400,4651,True
94.376020,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4651,True
94.376050,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4651,True
94.426050,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4654,True
94.426110,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.155408,1.857259,0.000000,0.000000,6.175080,6.150501,158.162700,151.853000,4654,True
94.426150,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4654,True
94.426170,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4654,True
94.476720,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4657,True
94.476790,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.181886,1.857259,0.000000,0.000000,6.210681,6.166942,157.105300,157.844600,4657,True
94.476840,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4657,True
94.476860,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4657,True
94.526250,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4660,True
94.526310,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.201686,1.857259,0.000000,0.000000,6.228924,6.188182,156.724700,156.345100,4660,True
94.526340,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4660,True
94.526370,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4660,True
94.576000,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4663,True
94.576070,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.214151,1.857259,0.000000,0.000000,6.228647,6.213830,155.297500,155.395500,4663,True
94.576100,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4663,True
94.576130,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4663,True
94.626080,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4666,True
94.626150,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.230632,1.857259,0.000000,0.000000,6.225951,6.250335,151.119200,154.143800,4666,True
94.626180,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4666,True
94.626210,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4666,True
94.659510,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4668,True
94.659570,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.250757,1.857259,0.000000,0.000000,6.232292,6.284904,140.459700,154.692100,4668,True
94.659600,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4668,True
94.659630,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4668,True
94.709340,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4671,True
94.709400,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.286347,1.857259,0.000000,0.000000,6.240455,6.349514,123.617800,155.001500,4671,True
94.709440,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4671,True
94.709470,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4671,True
94.742780,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4673,True
94.742850,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.313653,1.857259,0.000000,0.000000,6.249057,6.396511,115.401400,154.989500,4673,True
94.742890,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4673,True
94.742910,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4673,True
94.792500,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4676,True
94.792570,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.354603,1.857259,0.000000,0.000000,6.258884,6.470118,112.537100,155.186100,4676,True
94.792600,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4676,True
94.792630,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4676,True
94.825880,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4678,True
94.825950,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.380586,1.857259,0.000000,0.000000,6.263896,6.518008,116.787900,155.472800,4678,True
94.825990,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4678,True
94.826010,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4678,True
94.860960,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4680,True
94.861030,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.406507,1.857259,0.000000,0.000000,6.269944,6.564574,125.424900,155.885000,4680,True
94.861070,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.112019,1.775838,0.000000,0.000000,2.486756,1.762051,126.634600,162.664800,4680,True
94.861090,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4680,True
94.909530,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4683,True
94.909600,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.445395,1.857259,0.000000,0.000000,6.281734,6.631428,144.602600,156.031100,4683,True
94.909640,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.111024,1.775838,0.000000,0.000000,2.486146,1.760599,126.876300,162.666100,4683,True
94.909660,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4683,True
94.959140,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4686,True
94.959210,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.477603,1.857259,0.000000,0.000000,6.293921,6.684230,155.153500,154.706100,4686,True
94.959240,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.096845,1.775838,0.000000,0.000000,2.481217,1.734313,131.578700,162.704300,4686,True
94.959260,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4686,True
94.992680,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4688,True
94.992740,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.495923,1.857259,0.000000,0.000000,6.303602,6.711624,156.214200,153.672700,4688,True
94.992770,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.078521,1.775838,0.000000,0.000000,2.473696,1.701788,140.422900,162.753300,4688,True
94.992800,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4688,True
95.042500,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4691,True
95.042560,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.520989,1.857259,0.000000,0.000000,6.321424,6.744161,157.301300,152.841500,4691,True
95.042600,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.042536,1.775838,0.000000,0.000000,2.455713,1.641842,159.273200,161.831500,4691,True
95.042630,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4691,True
95.076190,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4693,True
95.076260,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.538254,1.857259,0.000000,0.000000,6.338718,6.761260,156.717100,152.428400,4693,True
95.076290,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.023989,1.775838,0.000000,0.000000,2.446144,1.611790,161.465800,160.000200,4693,True
95.076320,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4693,True
95.125250,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4696,True
95.125330,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.562556,1.857259,0.000000,0.000000,6.369536,6.778766,154.380400,150.052700,4696,True
95.125370,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,2.004132,1.775838,0.000000,0.000000,2.434446,1.581607,163.449100,158.004400,4696,True
95.125400,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4696,True
95.158680,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4698,True
95.158740,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.577136,1.857259,0.000000,0.000000,6.393261,6.783818,153.807400,147.583000,4698,True
95.158780,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,1.994876,1.775838,0.000000,0.000000,2.425554,1.571529,163.276500,156.577500,4698,True
95.158810,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4698,True
95.208770,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4701,True
95.208820,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.599618,1.857259,0.000000,0.000000,6.437255,6.783910,154.481500,137.232200,4701,True
95.208860,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,1.986676,1.775838,0.000000,0.000000,2.413585,1.567904,162.835800,151.758200,4701,True
95.208890,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4701,True
95.260410,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4704,True
95.260490,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.638808,1.857259,0.000000,0.000000,6.503149,6.795329,156.060000,121.441300,4704,True
95.260520,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,1.981295,1.775838,0.000000,0.000000,2.398704,1.574751,164.012100,135.372100,4704,True
95.260550,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4704,True
95.308050,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4707,True
95.308120,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.680620,1.857259,0.000000,0.000000,6.574446,6.806359,157.168500,111.887200,4707,True
95.308160,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,1.970204,1.775838,0.000000,0.000000,2.375906,1.579515,164.938200,120.770300,4707,True
95.308190,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4707,True
95.357810,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4710,True
95.357880,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.723904,1.857259,0.000000,0.000000,6.647641,6.818308,157.985200,111.842100,4710,True
95.357910,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,1.958315,1.775838,0.000000,0.000000,2.351213,1.585666,165.223800,123.136200,4710,True
95.357940,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4710,True
95.391180,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4712,True
95.391260,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.752684,1.857259,0.000000,0.000000,6.697194,6.825195,158.391800,117.436800,4712,True
95.391300,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,1.948549,1.775838,0.000000,0.000000,2.330887,1.590709,165.046100,134.923100,4712,True
95.391320,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4712,True
95.441050,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4715,True
95.441120,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.793844,1.857259,0.000000,0.000000,6.767359,6.835661,158.533800,132.498900,4715,True
95.441150,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,1.932044,1.775838,0.000000,0.000000,2.300051,1.594927,163.952200,154.703300,4715,True
95.441170,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4715,True
95.490800,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4718,True
95.490870,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.831514,1.857259,0.000000,0.000000,6.827398,6.849635,158.500200,144.678900,4718,True
95.490900,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,1.920850,1.775838,0.000000,0.000000,2.281918,1.593319,162.098200,161.763200,4718,True
95.490930,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4718,True
95.546620,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4721,True
95.546700,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.866951,1.857259,0.000000,0.000000,6.878590,6.868210,157.749900,155.383500,4721,True
95.546730,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,1.906141,1.775838,0.000000,0.000000,2.268230,1.576705,160.096800,161.727800,4721,True
95.546750,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4721,True
95.580940,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4723,True
95.581020,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.866951,1.857259,0.000000,0.000000,6.878590,6.868210,157.749900,155.383500,4723,True
95.581050,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,1.897157,1.775838,0.000000,0.000000,2.263649,1.560133,158.178100,161.650300,4723,True
95.581090,seat_mother,SouthWest,0.363068,0.363068,0.000000,0.000000,none,none,,,,,,,,,4723,True
95.629750,seat_player,NorthWest,0.363251,0.363251,0.000000,0.000000,none,none,,,,,,,,,4726,True
95.629820,seat_older_sister,NorthEast,0.363068,0.363068,0.000000,0.000000,older_sister,Navigating,6.866951,1.857259,0.000000,0.000000,6.878590,6.868210,157.749900,155.383500,4726,True
95.629850,seat_father,SouthEast,0.363037,0.363037,0.000000,0.000000,father,Navigating,1.875778,1.775838,0.000000,0.000000,2.253595,1.520934,149.658400,161.924300,4726,True
