seconds,clock,member,playerControlled,phase,cell,x,y,destination,stuck,reservationBlocker,movementBlocker,intent,location,interaction,status,pathIndex,pathLength,seat,interactionPhase,termination,staticHere,ready,shopOpen,egressBlocker,egressBlockedAttempts
5.871309,2000-01-03T08:50:00,player,True,Navigating,"(3,2)",0.731194,2.587819,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",5,9,,None,None,True,True,False,"",0
5.981799,2000-01-03T08:50:00,father,False,Navigating,"(2,9)",-6.236810,5.326041,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
5.981917,2000-01-03T08:50:00,mother,False,Navigating,"(8,6)",1.792364,6.673960,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",1,7,,None,None,True,True,False,"",0
5.981999,2000-01-03T08:50:00,older_sister,False,Navigating,"(9,4)",4.459031,6.229516,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",2,12,,None,None,True,True,False,"",0
5.982074,2000-01-03T08:50:00,player,True,Navigating,"(3,2)",0.874303,2.659373,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",5,9,,None,None,True,True,False,"",0
6.090878,2000-01-03T08:50:00,father,False,Navigating,"(2,9)",-6.093701,5.397595,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
6.090994,2000-01-03T08:50:00,mother,False,Navigating,"(8,6)",1.688335,6.711388,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
6.091078,2000-01-03T08:50:00,older_sister,False,Navigating,"(9,4)",4.315923,6.157961,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",5,12,,None,None,True,True,False,"",0
6.091153,2000-01-03T08:50:00,player,True,Navigating,"(3,2)",1.017411,2.730927,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",5,9,,None,None,True,True,False,"",0
6.215510,2000-01-03T08:50:00,father,False,Navigating,"(2,9)",-5.907235,5.490828,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
6.215632,2000-01-03T08:50:00,mother,False,Navigating,"(8,6)",1.501869,6.804621,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
6.215713,2000-01-03T08:50:00,older_sister,False,Navigating,"(9,4)",4.129458,6.064729,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",5,12,,None,None,True,True,False,"",0
6.215786,2000-01-03T08:50:00,player,True,Navigating,"(3,2)",1.203877,2.824161,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",5,9,,None,None,True,True,False,"",0
6.328434,2000-01-03T08:50:00,father,False,Navigating,"(2,9)",-5.809752,5.539569,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
6.328550,2000-01-03T08:50:00,mother,False,Navigating,"(8,6)",1.404386,6.853363,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
6.328634,2000-01-03T08:50:00,older_sister,False,Navigating,"(9,4)",4.031975,6.015987,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,12,,None,None,True,True,False,"",0
6.328707,2000-01-03T08:50:00,player,True,Navigating,"(3,2)",1.301360,2.872902,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,9,,None,None,True,True,False,"",0
6.445775,2000-01-03T08:50:00,father,False,Navigating,"(3,9)",-5.704066,5.592412,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
6.445897,2000-01-03T08:50:00,mother,False,Navigating,"(8,7)",1.298700,6.906205,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
6.445979,2000-01-03T08:50:00,older_sister,False,Navigating,"(8,4)",3.926289,5.963144,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,12,,None,None,True,True,False,"",0
6.446054,2000-01-03T08:50:00,player,True,Navigating,"(4,2)",1.407046,2.925745,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,9,,None,None,True,True,False,"",0
6.559189,2000-01-03T08:50:00,father,False,Navigating,"(3,9)",-5.601604,5.643643,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
6.559313,2000-01-03T08:50:00,mother,False,Navigating,"(8,7)",1.196238,6.957437,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
6.559395,2000-01-03T08:50:00,older_sister,False,Navigating,"(8,4)",3.823827,5.911913,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,12,,None,None,True,True,False,"",0
6.559470,2000-01-03T08:50:00,player,True,Navigating,"(4,2)",1.509508,2.976976,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,9,,None,None,True,True,False,"",0
6.668860,2000-01-03T08:50:00,father,False,Navigating,"(3,9)",-5.502708,5.693091,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
6.668980,2000-01-03T08:50:00,mother,False,Navigating,"(8,7)",1.097342,7.006885,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
6.669122,2000-01-03T08:50:00,older_sister,False,Navigating,"(8,4)",3.724931,5.862465,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,12,,None,None,True,True,False,"",0
6.669203,2000-01-03T08:50:00,player,True,Navigating,"(4,2)",1.608404,3.026424,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,9,,None,None,True,True,False,"",0
6.775625,2000-01-03T08:50:00,father,False,Navigating,"(3,9)",-5.406590,5.741150,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
6.775749,2000-01-03T08:50:00,mother,False,Navigating,"(8,7)",1.001225,7.054944,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
6.775828,2000-01-03T08:50:00,older_sister,False,Navigating,"(8,4)",3.628813,5.814406,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,12,,None,None,True,True,False,"",0
6.775903,2000-01-03T08:50:00,player,True,Navigating,"(4,2)",1.704521,3.074483,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,9,,None,None,True,True,False,"",0
6.879545,2000-01-03T08:50:00,father,False,Navigating,"(3,9)",-5.313025,5.787931,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
6.879660,2000-01-03T08:50:00,mother,False,Navigating,"(8,7)",0.907660,7.101726,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
6.879745,2000-01-03T08:50:00,older_sister,False,Navigating,"(8,4)",3.535249,5.767625,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,12,,None,None,True,True,False,"",0
6.879820,2000-01-03T08:50:00,player,True,Navigating,"(4,2)",1.798086,3.121266,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,9,,None,None,True,True,False,"",0
6.980964,2000-01-03T08:50:00,father,False,Navigating,"(3,9)",-5.222142,5.833373,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
6.981086,2000-01-03T08:50:00,mother,False,Navigating,"(8,7)",0.816777,7.147167,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
6.981167,2000-01-03T08:50:00,older_sister,False,Navigating,"(8,4)",3.444366,5.722183,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,12,,None,None,True,True,False,"",0
6.981241,2000-01-03T08:50:00,player,True,Navigating,"(4,2)",1.888969,3.166707,"(8,4)",0.000000,"","","empty-office-wander:player:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,9,,None,None,True,True,False,"",0
7.102202,2000-01-03T08:50:00,father,False,Navigating,"(3,9)",-5.112352,5.888268,"(4,5)",0.000000,"","","empty-office-wander:father:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",3,8,,None,None,True,True,False,"",0
7.102323,2000-01-03T08:50:00,mother,False,Navigating,"(8,7)",0.706988,7.202062,"(8,11)",0.000000,"","","empty-office-wander:mother:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",6,7,,None,None,True,True,False,"",0
7.102405,2000-01-03T08:50:00,older_sister,False,Navigating,"(8,4)",3.334576,5.667288,"(4,9)",0.000000,"","","empty-office-wander:older_sister:1",OpenArea,"","빈 사무실 산책 · 기운 좋음",4,12,,None,None,True,True,False,"",0
